Coral,Doug Mathews / Sam Rivers / Anthony Cole,【爵士乐】PostBop（后波普）
McMinor,Bill Connors,【爵士乐】PostBop（后波普）
S-E-X,Idris Muhammad,【爵士乐】PostBop（后波普）
Serenade,Oregon,【爵士乐】PostBop（后波普）
Peaceful Ones,Lonnie Liston Smith,【爵士乐】PostBop（后波普）
Equilibrium,Matthew Shipp,【爵士乐】PostBop（后波普）
Syzygy (Album Version),Michael Brecker,【爵士乐】PostBop（后波普）
Wayne's Thang,Kenny Garrett / Pharoah Sanders,【爵士乐】PostBop（后波普）
Blackwood (Reprise),Eddie Daniels,【爵士乐】PostBop（后波普）
Ac/Dc,Glassmenagerie / Billy Cobham,【爵士乐】PostBop（后波普）
Melancolico,Stan Getz,【爵士乐】PostBop（后波普）
Moon Love,Synphony #5 2nd Movement - Steve Kuhn,【爵士乐】PostBop（后波普）
Roll Call,Dennis Chambers,【爵士乐】PostBop（后波普）
You Will Always Be Around,Ulf Wakenius,【爵士乐】PostBop（后波普）
Entre Amigos,Stan Getz,【爵士乐】PostBop（后波普）
Pavane,Steve Kuhn,【爵士乐】PostBop（后波普）
Baltimore， DC,Dennis Chambers,【爵士乐】PostBop（后波普）
All The Things You Are,Ulf Wakenius,【爵士乐】PostBop（后波普）
B Minor Waltz (For Ellaine),Bill Evans,【爵士乐】PostBop（后波普）
Children,David Darling,【爵士乐】PostBop（后波普）
Close Your Eyes,Eddie Higgins,【爵士乐】PostBop（后波普）
DETROIT,Marcus Miller,【爵士乐】PostBop（后波普）
Summertime (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
Left Alone,Mal Waldron,【爵士乐】PostBop（后波普）
If I Ain't Got You,Arturo Sandoval,【爵士乐】PostBop（后波普）
Elm,Richie Beirach,【爵士乐】PostBop（后波普）
Firefly,Kenny Barron,【爵士乐】PostBop（后波普）
Spartacus Love Theme,Ahmad Jamal,【爵士乐】PostBop（后波普）
East of the Sun,Toots Thielemans,【爵士乐】JazzBop（波普）
Joy Spring (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
A Sinner Kissed an Angel (-1),Steve Allen,【爵士乐】JazzBop（波普）
But Beautiful,Charles McPherson,【爵士乐】JazzBop（波普）
Don't Worry Bout Me,Erroll Garner,【爵士乐】JazzBop（波普）
Autumn in New York,Dexter Gordon,【爵士乐】JazzBop（波普）
The Star-Crossed Lovers,Claude Williamson,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， Acercate Mas,Paquito D'Rivera,【爵士乐】JazzBop（波普）
Let's Eat Home,Dave Frishberg,【爵士乐】JazzBop（波普）
(I Wonder) Where Our Love Has Gone,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Voce Abuso,Tommy Flanagan / George Mraz / Kenny Washington,【爵士乐】JazzBop（波普）
FLY ME TO THE MOON (フライミートウザムーン),Helen Merrill,【爵士乐】JazzBop（波普）
I Should Care,Charles McPherson,【爵士乐】JazzBop（波普）
Zamar Nodad [*],Shelly Manne,【爵士乐】JazzBop（波普）
Reminiscence,Gustavo Santaolalla,【爵士乐】JazzBop（波普）
Nympheas. I. Allegro,Jacques Loussier Trio,【爵士乐】JazzBop（波普）
A Sleepin' Bee,Phil Woods,【爵士乐】JazzBop（波普）
Takes Two to Tango,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
The Shadow of Your Smile,Toots Thielemans,【爵士乐】JazzBop（波普）
World Wide Boots,Sahib Shihab,【爵士乐】JazzBop（波普）
Everything Happens to Me,Duke Jordan,【爵士乐】JazzBop（波普）
O Grande Amor,Al Cohn,【爵士乐】JazzBop（波普）
A Cottage For Sale (Bonus Track),Carmen McRae,【爵士乐】JazzBop（波普）
Have Yourself A Merry Little Christmas,Ella Fitzgerald,【爵士乐】JazzBop（波普）
K. C. Blues (Remaster),Charlie Parker,【爵士乐】JazzBop（波普）
I Loves You， Porgy,Oscar Peterson / Joe Pass,【爵士乐】JazzBop（波普）
Corcovado,Charlie Byrd,【爵士乐】JazzBop（波普）
Dolphin Dance,Toots Thielemans,【爵士乐】JazzBop（波普）
Fly Me To The Moon,Oscar Peterson,【爵士乐】JazzBop（波普）
Rock and Roll Shoes,Ray Charles / B.J. THOMAS,【爵士乐】JazzBop（波普）
The Lady Is A Tramp (Live at the Deutschlandhalle， Berlin， 1960),Ella Fitzgerald,【爵士乐】JazzBop（波普）
Tennessee Waltz,Martin Taylor,【爵士乐】JazzBop（波普）
Days of Wine and Roses,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
Moon River,Barney Kessel / His Men,【爵士乐】JazzBop（波普）
At The Jazz Band Ball (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
I Guess I'll Hang My Tears Out to Dry,Dexter Gordon,【爵士乐】JazzBop（波普）
Dewey Square,Phil Woods / Donald Byrd,【爵士乐】JazzBop（波普）
It Could Happen to You,Bud Powell,【爵士乐】JazzBop（波普）
Yardbird Suite,Charlie Parker,【爵士乐】JazzBop（波普）
We're All Together (Remaster),Hank Jones,【爵士乐】JazzBop（波普）
All Of You,Miles Davis,【爵士乐】JazzBop（波普）
The Blue Room,Miles Davis,【爵士乐】JazzBop（波普）
Funky Cha-Cha,Arturo Sandoval,【爵士乐】JazzBop（波普）
For Dancers Only,Victor Feldman,【爵士乐】JazzBop（波普）
Take 1,Lennie Tristano,【爵士乐】JazzBop（波普）
Autumn Leaves,Miles Davis,【爵士乐】JazzBop（波普）
Swing To Bop,Charlie Christian,【爵士乐】JazzBop（波普）
A Foggy Day (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
Everyone Can See How Much I Love You (纯音乐),Steve Allen,【爵士乐】JazzBop（波普）
They Say It's Wonderful,Charles McPherson,【爵士乐】JazzBop（波普）
Confirmation,Dexter Gordon,【爵士乐】JazzBop（波普）
Robbin's Nest,Claude Williamson,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， La Morocha,Paquito D'Rivera,【爵士乐】JazzBop（波普）
Al Cohn Medley: from a to Z/Tears by Me Out the Heart/Tasty Pudding,Dave Frishberg,【爵士乐】JazzBop（波普）
If I'm Lucky,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Raincheck,Tommy Flanagan / George Marz / Kenny Washington,【爵士乐】JazzBop（波普）
Johnny Guitar,Helen Merrill,【爵士乐】JazzBop（波普）
I'll Never Stop Loving You,Charles McPherson / Brodszky,【爵士乐】JazzBop（波普）
Hava Nagila(Come Let's Be Happy),Shelly Manne,【爵士乐】JazzBop（波普）
I've Got The World On A String,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Nympheas. II. Andante,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
Bye Bye Baby,Phil Woods,【爵士乐】JazzBop（波普）
Baby， It's Cold Outside,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
Scotch On The Rocks,Toots Thielemans,【爵士乐】JazzBop（波普）
No Problem,Duke Jordan,【爵士乐】JazzBop（波普）
S.M.T.W.T.F.S.S. Blues,Sahib Shihab,【爵士乐】JazzBop（波普）
You Say You Care,Al Cohn,【爵士乐】JazzBop（波普）
What Are You Doing New Year's Eve?,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Segment,Charlie Parker,【爵士乐】JazzBop（波普）
All the Things You Are,Oscar Peterson,【爵士乐】JazzBop（波普）
Tristeza,Oscar Peterson,【爵士乐】JazzBop（波普）
This Old Heart(Is Gonna Rise Again),Ray Charles / The Oak Ridge Boys,【爵士乐】JazzBop（波普）
Misty(Live) (Live),Ella Fitzgerald,【爵士乐】JazzBop（波普）
True,Martin Taylor,【爵士乐】JazzBop（波普）
Theme from Elvira Madigan [Piano Concerto No. 21 in C Major， K. 467; 2],Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
Breakfast At Tiffany's,Barney Kessel / His Men,【爵士乐】JazzBop（波普）
Second Balcony Jump,Dexter Gordon,【爵士乐】JazzBop（波普）
Once More,Phil Woods / Donald Byrd,【爵士乐】JazzBop（波普）
I Guess I'll Have To Change My Plans,Barbara Carroll,【爵士乐】JazzBop（波普）
Reets and I,Bud Powell,【爵士乐】JazzBop（波普）
Ko Ko,Charlie Parker,【爵士乐】JazzBop（波普）
We Could Make Such Beautiful Music Together (Remaster),Hank Jones,【爵士乐】JazzBop（波普）
Bye Bye Blackbird,Miles Davis,【爵士乐】JazzBop（波普）
Rhythm of Our World,Arturo Sandoval,【爵士乐】JazzBop（波普）
Lisa,Victor Feldman,【爵士乐】JazzBop（波普）
Descent Into The Maelstrom,Lennie Tristano,【爵士乐】JazzBop（波普）
It Never Entered My Mind (纯音乐),Miles Davis / Hart / Lorenz,【爵士乐】JazzBop（波普）
Stardust,Charlie Christian,【爵士乐】JazzBop（波普）
Peace Of Mind (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
Gone With The Wind,Bennie Green,【爵士乐】JazzBop（波普）
I Didnt Know What Time It Was,Sonny Stitt,【爵士乐】JazzBop（波普）
Kenny's Thing,Duffy Jackson,【爵士乐】JazzBop（波普）
I'm Gonna Sit Right Down And Write Myself A Letter,Frank Rosolino,【爵士乐】JazzBop（波普）
I Should Have Told You So,Steve Allen,【爵士乐】JazzBop（波普）
Body and Soul,Charles McPherson,【爵士乐】JazzBop（波普）
I've Got The World On A String,Erroll Garner,【爵士乐】JazzBop（波普）
Darn That Dream,Dexter Gordon,【爵士乐】JazzBop（波普）
Jack Kerouac Reads On the Road,Jack Kerouac,【爵士乐】JazzBop（波普）
La Virgen De La Macarena (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
South of the Border,Claude Williamson,【爵士乐】JazzBop（波普）
Paquto Q`Rivera ， Ay ay ay,Paquito D'Rivera,【爵士乐】JazzBop（波普）
I Was Ready,Dave Frishberg,【爵士乐】JazzBop（波普）
You're My Everything,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
I'm Old Fashioned,Tommy Flanagan / George Mraz / Kenny Washington,【爵士乐】JazzBop（波普）
THE BOY FROM IPANEMA (イパネマノムスメ),Helen Merrill,【爵士乐】JazzBop（波普）
Be My Love,Charles McPherson / Brodsky,【爵士乐】JazzBop（波普）
Bei Mir Bist Du Shoen,Shelly Mane,【爵士乐】JazzBop（波普）
Nympheas. III. Vivace,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
Superwoman (Where Were You When I Needed You),Phil Woods,【爵士乐】JazzBop（波普）
I Let A song Go Out Of My Heart,Toots Thielemans,【爵士乐】JazzBop（波普）
On Green Dolphin Street,Duke Jordan,【爵士乐】JazzBop（波普）
Rockaway,Sahib Shihab,【爵士乐】JazzBop（波普）
Ev'ry Time We Say Goodbye,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
Sleigh Ride,Ella Fitzgerald,【爵士乐】JazzBop（波普）
I Remember You,Al Cohn,【爵士乐】JazzBop（波普）
An Oscar For Treadwell,Charlie Parker,【爵士乐】JazzBop（波普）
Someday My Prince Will Come,Oscar Peterson,【爵士乐】JazzBop（波普）
Nightingale,Oscar Peterson,【爵士乐】JazzBop（波普）
We Didn't See a Thing,Ray Charles,【爵士乐】JazzBop（波普）
Summertime(Live) (Live),Ella Fitzgerald,【爵士乐】JazzBop（波普）
My Romance,Martin Taylor,【爵士乐】JazzBop（波普）
The Shadow of Your Smile,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
Lover Man,Phil Woods / Donald Byrd,【爵士乐】JazzBop（波普）
On A Clear Day,Barbara Carroll,【爵士乐】JazzBop（波普）
All The Things You Are,Charlie Parker,【爵士乐】JazzBop（波普）
My Funny Valentine (Remaster),Hank Jones,【爵士乐】JazzBop（波普）
Tadd's Delight,Miles Davis,【爵士乐】JazzBop（波普）
Bluing,Miles Davis,【爵士乐】JazzBop（波普）
Only You(No Se Tu),Arturo Sandoval / Patti Austin,【爵士乐】JazzBop（波普）
Serenity,Victor Feldman,【爵士乐】JazzBop（波普）
Ju-Ju,Lennie Tristano,【爵士乐】JazzBop（波普）
Moon Dreams,Miles Davis,【爵士乐】JazzBop（波普）
Stompin' at the Savoy,Charlie Christian,【爵士乐】JazzBop（波普）
Like Someone In Love (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
My Blue Heaven (Remastered),Bennie Green,【爵士乐】JazzBop（波普）
It Don't Mean a Thing (If It Ain't Got That Swing),Duffy Jackson,【爵士乐】JazzBop（波普）
Blues In G (Live),Joe Pass,【爵士乐】JazzBop（波普）
Muggin' the Minor,Conte Candoli,【爵士乐】JazzBop（波普）
Les Tricheurs,Stan Getz,【爵士乐】JazzBop（波普）
I'm Lost (Remastered),Nat King Cole / George Shearing,【爵士乐】JazzBop（波普）
Under Paris Skies,Lou Levy,【爵士乐】JazzBop（波普）
Bouncing With Bud,Bud Powell,【爵士乐】JazzBop（波普）
Gone With the Wind,Steve Allen,【爵士乐】JazzBop（波普）
It Could Happen to You,Charles McPherson,【爵士乐】JazzBop（波普）
All of a Sudden(My Heart Sings),Erroll Garner,【爵士乐】JazzBop（波普）
Cheese Cake,Dexter Gordon,【爵士乐】JazzBop（波普）
West of the Sun,Claude Williamson,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， Amor Sin Esperanza,Paquito D'Rivera,【爵士乐】JazzBop（波普）
Brenda Starr,Dave Frishberg,【爵士乐】JazzBop（波普）
It's All Right With Me,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Lament,Tommy Flanagan / George Mraz / Kenny Washington,【爵士乐】JazzBop（波普）
THE SHADOW OF YOUR SMILE (イソシギ),Helen Merrill,【爵士乐】JazzBop（波普）
My Ideal,Charles McPherson,【爵士乐】JazzBop（波普）
Exodus,Shelly Manne,【爵士乐】JazzBop（波普）
Nympheas. IV. Largo,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
How's Your Mama? (Phil's Theme),Phil Woods,【爵士乐】JazzBop（波普）
Stars Fell On Alabama,Toots Thielemans,【爵士乐】JazzBop（波普）
If I Did,Would You? - Duke Jordan,【爵士乐】JazzBop（波普）
Green Stamp Monsta,Sahib Shihab,【爵士乐】JazzBop（波普）
You and I,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
Jingle Bells,Ella Fitzgerald,【爵士乐】JazzBop（波普）
The Bird,Charlie Parker,【爵士乐】JazzBop（波普）
At Long Last Love,Oscar Peterson,【爵士乐】JazzBop（波普）
Triste,Oscar Peterson,【爵士乐】JazzBop（波普）
Baby Grand,Ray Charles,【爵士乐】JazzBop（波普）
How High The Moon (Live at the Deutschlandhalle， Berlin， 1960),Ella Fitzgerald,【爵士乐】JazzBop（波普）
Some Day My Prince Will Come,Martin Taylor,【爵士乐】JazzBop（波普）
Someday My Prince Will Come,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
Dipper Mouth Blues (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
Donna Lee,Charlie Parker,【爵士乐】JazzBop（波普）
Dear Old Stockholm,Miles Davis,【爵士乐】JazzBop（波普）
Out of the Blue,Miles Davis,【爵士乐】JazzBop（波普）
Sandunga,Arturo Sandoval,【爵士乐】JazzBop（波普）
Dream: Paris 1965,Lennie Tristano,【爵士乐】JazzBop（波普）
I Waited for You,Miles Davis,【爵士乐】JazzBop（波普）
Stardust,Charlie Christian,【爵士乐】JazzBop（波普）
Git Up From There (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
Sky Coach,Bennie Green,【爵士乐】JazzBop（波普）
Blues for Freddie Green,Duffy Jackson,【爵士乐】JazzBop（波普）
Mambo Diane,Conte Candoli,【爵士乐】JazzBop（波普）
Phil's Tune,Roy Eldridge,【爵士乐】JazzBop（波普）
Lost April (Remastered),Nat King Cole / George Shearing,【爵士乐】JazzBop（波普）
Sleepy Serenade,Lou Levy,【爵士乐】JazzBop（波普）
Little Right Foot,Oscar Peterson Trio,【爵士乐】JazzBop（波普）
Mack the Knife,Barney Kessel,【爵士乐】JazzBop（波普）
Bebop,Dizzy Gillespie / Stan Getz / Sonny Stitt,【爵士乐】JazzBop（波普）
Blues For Hank,Roy Clark / Joe Pass,【爵士乐】JazzBop（波普）
There Will Never Be Another You,Bud Powell,【爵士乐】JazzBop（波普）
Body and Soul,Steve Allen,【爵士乐】JazzBop（波普）
All God's Chillun Got Rhythm,Charles McPherson,【爵士乐】JazzBop（波普）
Doxy,Dexter Gordon,【爵士乐】JazzBop（波普）
Embraceable You,Claude Williamson,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， Tu Maripos,Paquito D'Rivera,【爵士乐】JazzBop（波普）
Billy Strayhorn Medley: Take the "A" Train/Lotus Blossom/Raincheck,Dave Frishberg,【爵士乐】JazzBop（波普）
Legs,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Venus De Milo,Miles Davis,【爵士乐】JazzBop（波普）
Hot House,Arturo Sandoval,【爵士乐】JazzBop（波普）
Willow Weep For Me,Tommy Flanagan / George Mraz / Kenny Washington,【爵士乐】JazzBop（波普）
So Danco Samba,Helen Merrill,【爵士乐】JazzBop（波普）
But Beautiful,Charles McPherson,【爵士乐】JazzBop（波普）
Yossel， Yossel,Shelly Manne,【爵士乐】JazzBop（波普）
Yip Roc Heresy,Slim Gaillard,【爵士乐】JazzBop（波普）
Nympheas. V. Presto,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
Rain Dance,Phil Woods,【爵士乐】JazzBop（波普）
Sonny Boy,Toots Thielemans,【爵士乐】JazzBop（波普）
Glad I Met Pat,Duke Jordan,【爵士乐】JazzBop（波普）
Cocktails for Two,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
É Com Esse Que Eu Vou,Elis Regina,【爵士乐】JazzBop（波普）
Nearness of You,Maurice Vander,【爵士乐】JazzBop（波普）
Santa Claus Is Coming To Town,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Dancing In The Dark,Charlie Parker,【爵士乐】JazzBop（波普）
I Didn't Know What Time It Was,Oscar Peterson,【爵士乐】JazzBop（波普）
You Stepped Out Of A Dream,Oscar Peterson,【爵士乐】JazzBop（波普）
Crazy Old Soldier,Johnny Cash / Ray Charles,【爵士乐】JazzBop（波普）
Gone With the Wind(Live) (Live),Ella Fitzgerald,【爵士乐】JazzBop（波普）
I'm Old Fashioned,Martin Taylor,【爵士乐】JazzBop（波普）
Hushbaby,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
'Round Midnight,Arturo Sandoval,【爵士乐】JazzBop（波普）
Heres That Rainy Day,Barbara Carroll,【爵士乐】JazzBop（波普）
Now's the Time,Charlie Parker,【爵士乐】JazzBop（波普）
Ah-leu-cha,Miles Davis,【爵士乐】JazzBop（波普）
Mam-Bop,Arturo Sandoval,【爵士乐】JazzBop（波普）
Image: Paris 1965,Lennie Tristano,【爵士乐】JazzBop（波普）
Guy's Got To Go,Charlie Christian,【爵士乐】JazzBop（波普）
Lament (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
Cliff Dweller (Remastered),Bennie Green,【爵士乐】JazzBop（波普）
I Found a New Baby,Duffy Jackson,【爵士乐】JazzBop（波普）
Countin' the Blues,Conte Candoli,【爵士乐】JazzBop（波普）
Mic's Jump,Jazz At The Philharmonic,【爵士乐】JazzBop（波普）
I Just Can't See for Lookin',George Shearing,【爵士乐】JazzBop（波普）
I'll Never Smile Again,Lou Levy,【爵士乐】JazzBop（波普）
Wail,Bud Powell,【爵士乐】JazzBop（波普）
Fly Me to the Moon,Oscar Peterson,【爵士乐】JazzBop（波普）
Soft Winds,Barney Kessel,【爵士乐】JazzBop（波普）
Wee,Dizzy Gillespie,【爵士乐】JazzBop（波普）
I Can't Help It(If  I'm Still in Love With You,Roy Clark / Joe Pass,【爵士乐】JazzBop（波普）
'Round Midnight,Bud Powell,【爵士乐】JazzBop（波普）
Angel Eyes,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Don't Cry Little Girl,Steve Allen,【爵士乐】JazzBop（波普）
Lover,Charles McPherson,【爵士乐】JazzBop（波普）
Corcovado,Claude Williamson,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， Sin Tu Carino,Paquito D'Rivera,【爵士乐】JazzBop（波普）
Lookin' Good,Dave Frishberg,【爵士乐】JazzBop（波普）
I Hear A Rhapsody,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Glad to Be Unhappy,Tommy Flanagan / George Marz / Kenny Washington,【爵士乐】JazzBop（波普）
La Chanson D'Orphée,Helen Merrill,【爵士乐】JazzBop（波普）
I Didn't Know What Time It Was,Charles McPherson,【爵士乐】JazzBop（波普）
Bokrei Lachish,Shelly Manne,【爵士乐】JazzBop（波普）
Nympheas. VII. Prestissimo,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
Cheek to Cheek,Phil Woods,【爵士乐】JazzBop（波普）
On The Alamo,Toots Thielemans,【爵士乐】JazzBop（波普）
Side By Side,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
Você,Toots Thielemans / Elis Regina,【爵士乐】JazzBop（波普）
Daddy Plays the Horn,Dexter Gordon,【爵士乐】JazzBop（波普）
Solid As A Rock,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Frosty The Snowman,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Just Friends,Charlie Parker,【爵士乐】JazzBop（波普）
Greensleeves,Oscar Peterson,【爵士乐】JazzBop（波普）
Little Hotel Room,Ray Charles / Merle Haggard,【爵士乐】JazzBop（波普）
Too Darn Hot (Live at the Deutschlandhalle， Berlin， 1960),Ella Fitzgerald,【爵士乐】JazzBop（波普）
I Thought About You,Martin Taylor,【爵士乐】JazzBop（波普）
Kenny,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
My Funny Valentine (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
Groovin' High,Charlie Parker,【爵士乐】JazzBop（波普）
Take 2,Lennie Tristano,【爵士乐】JazzBop（波普）
How Deep Is the Ocean?,Miles Davis,【爵士乐】JazzBop（波普）
Up on Teddy's Hill,Charlie Christian,【爵士乐】JazzBop（波普）
Lemon Drop,Duffy Jackson,【爵士乐】JazzBop（波普）
Zizanie,Conte Candoli,【爵士乐】JazzBop（波普）
Clo's Blues (BOF "Les tricheurs"),Coleman Hawkins,【爵士乐】JazzBop（波普）
Straighten up and Fly Right,George Shearing,【爵士乐】JazzBop（波普）
Little Girl,Lou Levy,【爵士乐】JazzBop（波普）
Dance of the Infidels,Bud Powell,【爵士乐】JazzBop（波普）
Shiny Stockings,Oscar Peterson Trio,【爵士乐】JazzBop（波普）
Dark Eyes,Dizzy Gillespie,【爵士乐】JazzBop（波普）
Jambalaya(On The Bayou),Roy Clark / Joe Pass,【爵士乐】JazzBop（波普）
A Night in Tunisia,Bud Powell,【爵士乐】JazzBop（波普）
Spartacus (Love Theme),Toots Thielemans,【爵士乐】JazzBop（波普）
My Old Flame,Pete Jolly / Bob Bertaux / Bob Neal,【爵士乐】JazzBop（波普）
You Become My Song,Jackie Allen,【爵士乐】JazzBop（波普）
Tangerine,Steve Allen,【爵士乐】JazzBop（波普）
This Can't Be Love,Charles McPherson,【爵士乐】JazzBop（波普）
As Time Goes By,Claude Williamson,【爵士乐】JazzBop（波普）
Corcovado,Paquito D'Rivera / New York Voices,【爵士乐】JazzBop（波普）
The Underdog,Dave Frishberg,【爵士乐】JazzBop（波普）
Shadow Waltz,Zoot Sims / Jimmy Rowles,【爵士乐】JazzBop（波普）
Caravan,Tommy Flanagan / George Marz / Kenny Washington,【爵士乐】JazzBop（波普）
A Man And A Women,Helen Merrill,【爵士乐】JazzBop（波普）
We'll Be Together Again,Charles McPherson,【爵士乐】JazzBop（波普）
Roman Candles,Gustavo Santaolalla,【爵士乐】JazzBop（波普）
Nympheas. VI. Cantabile,Jacques Loussier Trio / Maurice Ravel,【爵士乐】JazzBop（波普）
The Man I Love (Live at the Deutschlandhalle， Berlin， 1960),Ella Fitzgerald / The Paul Smith Quartet,【爵士乐】JazzBop（波普）
Cuban American Medley,Arturo Sandoval,【爵士乐】JazzBop（波普）
Sometimes I Feel Like a Motherless Child,Arne Domnérus / Gustaf Sjökvist,【爵士乐】JazzBop（波普）
Django's Castle (All Mien Almost),Phil Woods,【爵士乐】JazzBop（波普）
Killer Joe,Toots Thielemans,【爵士乐】JazzBop（波普）
Here's That Rainy Day,Duke Jordan,【爵士乐】JazzBop（波普）
People Will Say We're in Love,Ray Charles / Betty Carter,【爵士乐】JazzBop（波普）
Triste,Elis Regina,【爵士乐】JazzBop（波普）
For All We Know,Dexter Gordon,【爵士乐】JazzBop（波普）
Dream A Little Dream Of Me (Single Version),Ella Fitzgerald / Louis Armstrong,【爵士乐】JazzBop（波普）
Winter Wonderland,Ella Fitzgerald,【爵士乐】JazzBop（波普）
She Rote,Charlie Parker,【爵士乐】JazzBop（波普）
If I Should Lose You,Oscar Peterson,【爵士乐】JazzBop（波普）
Everybody Has the Blues,Tony Bennett / Ray Charles,【爵士乐】JazzBop（波普）
I'm On My Way,Martin Taylor,【爵士乐】JazzBop（波普）
Lullaby of the Leaves,Niels-Henning Ørsted Pedersen,【爵士乐】JazzBop（波普）
When It's Sleepy Time Down South (Album Version),Arturo Sandoval,【爵士乐】JazzBop（波普）
In A Sentimental Mood,Barbara Carroll,【爵士乐】JazzBop（波普）
Moose The Mooche,Charlie Parker,【爵士乐】JazzBop（波普）
Brassmen's Holiday,Arturo Sandoval / Tito Puente,【爵士乐】JazzBop（波普）
Con Con,Lennie Tristano,【爵士乐】JazzBop（波普）
Dear Old Stockholm,Miles Davis,【爵士乐】JazzBop（波普）
Kerouac,Charlie Christian,【爵士乐】JazzBop（波普）
Mountain Greenery (Remaster),Hazel Scott,【爵士乐】JazzBop（波普）
Duffy's Blues,Duffy Jackson,【爵士乐】JazzBop（波普）
Little David,Conte Candoli,【爵士乐】JazzBop（波普）
Blues pour Vava,Art Blakey,【爵士乐】JazzBop（波普）
Could Ja,George Shearing,【爵士乐】JazzBop（波普）
You Don't Know What Love Is,Lou Levy,【爵士乐】JazzBop（波普）
Un Poco Loco,Bud Powell,【爵士乐】JazzBop（波普）
Li'l Darlin' (Live),Oscar Peterson,【爵士乐】JazzBop（波普）
Lover Come Back to Me,Dizzy Gillespie,【爵士乐】JazzBop（波普）
Thelonious,Bud Powell,【爵士乐】JazzBop（波普）
The Late Night Wizard,Toots Thielemans,【爵士乐】JazzBop（波普）
Memories of You,Carol Sloane / Houston Person,【爵士乐】JazzBop（波普）
Ah-Moore,Pete Jolly / Bob Bertaux / Bob Neal,【爵士乐】JazzBop（波普）
Love Is Blue,Jackie Allen,【爵士乐】JazzBop（波普）
Bright Moments,Rahsaan Roland Kirk,【爵士乐】JazzBop（波普）
You Know I Care (纯音乐),Art Farmer,【爵士乐】JazzBop（波普）
I Can't Get Started,Steve Allen,【爵士乐】JazzBop（波普）
Oh， Lady Be Good,Sonny Stitt,【爵士乐】JazzBop（波普）
Basin Street Blues,Ella Fitzgerald,【爵士乐】JazzBop（波普）
Number Four,Dexter Gordon,【爵士乐】JazzBop（波普）
Paquito D`Rivera ， Corazon Partio,Paquito D'Rivera,【爵士乐】JazzBop（波普）
A Ship Without a Sail,Dave Frishberg,【爵士乐】JazzBop（波普）
Dois pra lá， dois pra cá,Elis Regina,【爵士乐】JazzBop（波普）
Mean Streets,Tommy Flanagan / George Mraz / Kenny Washington,【爵士乐】JazzBop（波普）
YUME WA YORU HIRAKU (ユメハヨルヒラク),Helen Merrill,【爵士乐】JazzBop（波普）
Gone with the Wind,Charles McPherson,【爵士乐】JazzBop（波普）
Die Greene Koseene,Shelly Manne,【爵士乐】JazzBop（波普）
